RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars,CryoSleep,VIP,Teens,Youngs,Adult,Elderly
0.0,0.0,0.9745868246359778,0.003419602893459571,0.22398398952160192,False,0,0,1,1,0,0,0,0,0,1,0,0
0.9999483261030674,0.002868469093812586,0.009752794918962792,0.0,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,1,0,0,1,0,0
0.8650044682135322,0.0,0.5017641577181698,0.0,0.0,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.10190032019800264,0.001491224198019551,0.9765033123364693,0.18988254788115616,False,0,0,1,0,1,0,0,0,0,1,0,0
0.0,0.19253527418843638,0.0,0.0,0.9812900530389492,False,0,0,1,0,1,0,0,0,0,1,0,0
0.18740683344091097,0.968678689102907,0.0,0.15847712307271242,0.03775284784119755,True,0,0,1,0,1,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,1,0,0
0.0,0.9993770167815397,0.034271107788724456,0.006696653246072595,0.0051209701293496316,True,1,0,0,0,1,0,0,1,0,0,1,0
0.0,0.0,1.0,0.0,0.0,True,0,0,1,1,0,0,0,0,0,0,0,1
0.1572107732050972,0.3010011145512227,0.8224807524998378,0.4562946832050382,0.0019172045512816731,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0
0.0004425866384384037,0.9838700972485713,0.0,0.005311039661260844,0.17880500192911508,True,0,0,1,0,1,0,0,0,0,1,0,0
0.0,0.3217275135233951,0.0,0.008921624735077084,0.9467902680394111,False,0,0,1,0,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,True,0,0,1,0,0,1,1,0,0,1,0,0
0.0,0.0,0.0,0.9944429130497395,0.10527721826277643,False,0,0,1,1,0,0,0,0,0,1,0,0
0.09143380697739781,0.9924724139182998,0.08145920985259077,0.0,0.0016624328541345055,False,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,0,0,0,1
0.9207422983321456,0.0,0.38878704751257503,0.0,0.03283674387775127,False,0,0,1,0,0,1,0,0,0,1,0,0
0.9814304831987634,0.13931057432570632,0.0037538777512914874,0.13180281882312334,0.0008341950558425527,False,0,0,1,0,0,1,0,1,0,0,0,1
0.9999959300290596,0.0028530554351756336,0.0,0.0,0.0,False,0,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,True,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,1,0,0,0
1.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.01917455632619922,0.9998161512946735,0.0,0.0,True,0,0,1,1,0,0,0,0,1,0,0,0
0.21494132946989086,0.9262420177156121,0.2792021393114046,0.05539724986337393,0.12187394969942264,False,0,1,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0
0.0,0.03659410945606944,0.0,0.9381398969646891,0.3443173026093806,False,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,0,1,0,0
0.6896551724137931,0.0,0.0,0.0,0.7241379310344828,False,0,0,1,1,0,0,0,0,0,1,0,0
0.9180983365372497,0.0,0.3963526768517338,0.0,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.8944271909999159,0.4472135954999579,0.0,0.0,True,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,0,0,1,0
0.9974531660091762,0.0,0.009304600429190077,0.0,0.07071496326184458,False,0,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,False,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0
0.9998903585776541,0.0,0.0,0.0,0.014807796036231342,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,1,0,0,0
0.029028211706978606,0.9799924272275977,0.0,0.18063604630747962,0.07837617160884223,True,0,0,1,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,False,0,1,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,1,0,0,0
0.9942648555571079,0.0,0.03496315975585434,0.01602478155476657,0.09979068513650093,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.36315984837702886,0.9317268508134632,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,0,1,0,0
0.0,0.9999871166395038,0.0,0.005076076734210679,0.0,True,0,0,1,1,0,0,0,0,0,0,1,0
0.8070111825891128,0.0,0.04499017045792963,0.32336685016636924,0.4920799893836053,False,1,0,0,1,0,0,0,0,0,1,0,0
0.0,0.5647594144147606,5.458722350809595e-05,0.8171707359161963,0.11523362882559054,False,0,0,1,0,1,0,0,0,0,1,0,0
0.9982515029886867,0.0,0.04707630110755084,0.008187182801313189,0.034795526905581055,False,0,0,1,0,0,1,0,0,0,1,0,0
0.001412778907437988,0.30939858072891935,0.9508002047057659,0.002825557814875976,0.015540567981817868,True,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.009589315017393563,0.9557350634002252,0.29407232720006926,False,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,1,0,0
0.0335399679282624,0.2880491363250771,0.8404721374964579,0.0,0.4577219152562869,True,0,0,1,1,0,0,0,0,0,1,0,0
0.06471759870889121,0.0,0.0,0.0,0.9979036188016129,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,0,0,1,0
0.17979527835973363,0.0064212599414190585,0.8583084121696809,0.43236483605554993,0.20976115808635593,False,1,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,False,1,0,0,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.011135167061307226,0.999938002105389,0.0,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,1,0,0,0
0.2051336570986405,0.0,0.007303781468626829,0.9787067167959951,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,0,0,1,0,0,0
0.4240859414515961,0.0,0.9056219488633838,0.0,0.0,True,0,0,1,0,0,1,0,0,0,1,0,0
0.8255834383347638,0.0,0.5642533195462882,0.0,0.005493425920478467,False,0,1,0,0,0,1,0,0,0,1,0,0
0.0,0.7037874287769076,0.0,0.5756286068700016,0.41633515591226533,False,0,0,1,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1,0,0,0,1,0
0.0,0.9251014885773611,0.06605717754379441,0.3338426251421796,0.1684422356924665,True,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,0,1,0
0.0,0.002824517872777268,0.09320908980164984,0.0,0.995642550153987,False,0,0,1,1,0,0,0,0,0,1,0,0
0.000971393890113903,0.8353987454979566,0.005828363340683418,0.5464090631890705,0.05925502729694808,True,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,False,0,1,0,1,0,0,1,0,1,0,0,0
0.0,0.0,1.0,0.0,0.0,True,1,0,0,0,0,0,1,0,0,1,0,0
0.9886607307295098,0.0010960761981480152,0.1501624391462781,0.0,0.0,True,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,1,0,0,0
0.9216972063617381,0.0,0.3336804744729406,0.1978170891012221,0.0,False,0,0,1,0,0,1,0,0,1,0,0,0
0.25090301847505403,0.0,0.0,0.06664611428243622,0.9657152638180464,False,0,0,1,1,0,0,0,0,1,0,0,0
0.32323543747606615,0.413389539085037,0.0,0.02198880527048069,0.8509667639676027,False,0,0,1,1,0,0,0,0,0,1,0,0
0.7571179669710574,0.5797006777080848,0.0,0.0,0.30119679339993016,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.029184643432754932,0.0,0.0,0.9995740375718564,False,1,0,0,1,0,0,0,0,0,1,0,0
0.9998416481270286,0.0,0.0,0.017795467699030832,0.0,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,1,0,1,0,0,0
0.5343797926570018,0.36793362773105037,0.7609619456875151,0.0,0.0,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0027297441517056212,0.0,0.0,0.9999962742414925,False,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,False,1,0,0,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,1,0,0,0
0.998588075695239,0.0,0.053121135899746735,0.0,0.0,False,1,0,0,0,0,1,0,0,0,1,0,0
0.9978376491694824,0.06570124438976016,0.0008212655548720019,0.0016425311097440038,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.9952845867084944,0.00617869376125294,0.09679953559296273,0.0005148911467710783,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,0,1,0,0
0.7553152605201445,0.0,0.18483731172078333,0.02640533024582619,0.6282012288716323,False,0,0,1,0,0,1,0,0,0,0,1,0
0.9433380709398118,0.0,0.2278444958226212,0.24124711322395187,0.0,False,0,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,1,0,0,0,1,0
0.9999693969440122,0.0,0.0,0.00782337366030166,0.0,False,0,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,1,0,0,0
0.0,0.003007229801287374,0.9999039089280518,0.0,0.013532534105793182,False,0,0,1,1,0,0,0,0,0,1,0,0
0.1100972013946531,0.0,0.0030413591545484283,0.9939161717064263,0.0,False,0,0,1,0,0,1,0,1,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,1,0,0,0,1,0
0.005575623690717184,0.009757341458755073,0.0,0.993854922870338,0.11011856789166438,False,0,0,1,1,0,0,0,0,0,1,0,0
0.04935836161511476,0.0,0.0005806866072366443,0.9987809644470281,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.0,0.0,False,0,1,0,1,0,0,1,0,0,1,0,0
0.03831201131031884,0.0,0.17514062313288611,0.9837977190042587,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.24529617491735317,0.9694481866355289,0.0,0.0,0.0,False,0,0,1,1,0,0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,0,1,0
0.8867824846027118,0.0,0.0,0.12807533529583906,0.4440873039062246,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,0,1,0,0
0.0,0.24513391103132842,0.0,0.9444230423400739,0.2190307803930845,False,1,0,0,0,1,0,0,0,0,1,0,0
0.3865847688498957,0.0012350951081466317,0.8534507197293224,0.34953191560549673,0.0,False,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,False,0,0,1,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1,0,1,0,0,0
0.0,0.9999980787444619,0.0,0.0,0.001960231462114599,True,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.007848930327163384,0.0726482388421169,0.053299712919342046,0.9959014852326377,False,0,0,1,0,1,0,0,0,0,1,0,0
0.9952499593524747,0.0,0.0969245803644928,0.009118340313035907,0.0,False,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.00011513712111991743,0.0,0.9924819840536883,0.12239075975047223,False,0,0,1,0,1,0,0,0,0,1,0,0
1.0,0.0,0.0,0.0,0.0,False,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,0,1,0,0,0,1,0
0.35551276390120345,0.7375563310786162,0.5741265828971673,0.0,0.0,False,0,0,1,1,0,0,0,0,0,1,0,0
0.4044816492359991,0.9145449054416892,0.0,0.0,0.0014870648868970555,False,0,0,1,1,0,0,0,0,0,1,0,0
0.8457880434925183,0.2072301189183948,0.49156911929479696,0.0024096525455627304,0.007228957636688191,True,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,1,0,1,0,0,1,0,0
0.9945940004743473,0.0,0.10384013781016496,0.0,0.0,False,1,0,0,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1,0,0,0,1,0
0.0,0.0,0.7072945150437392,0.6756583386520064,0.2078948734313866,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.9038962091016802,0.0,0.18434972580639258,0.3859881109136905,False,0,0,1,0,1,0,0,0,0,1,0,0
0.08186254700260946,0.0359699070162981,0.0,0.0,0.9959943218650819,False,0,0,1,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,1.0,0.0,True,0,0,1,0,1,0,1,0,0,1,0,0
0.1546165711363904,0.0,0.0,0.9879736833630369,0.0013103099248846645,False,0,0,1,1,0,0,0,0,1,0,0,0
0.0,0.36350917672399696,0.9315906174052216,0.0,0.0,True,1,0,0,1,0,0,0,0,0,0,1,0
0.0,0.02005069449554153,0.10265955581717262,0.0,0.9945144469788597,False,0,0,1,1,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1,0,0,1,0,0
0.018402400057605278,0.999584912219923,0.0,0.022166527342115445,0.0,True,1,0,0,1,0,0,0,0,0,0,1,0
